"id","country","gender","responseRate","status","tags","positiv_reviews","suitable_for_children","pets_allowed","smoking_allowed"
20000,"Andorra","other",-1,"yes","",0,"False","False","False"
20002,"Armenia","male",-1,"maybe","",0,"False","False","False"
20048,"Bahamas","male",-1,"yes","",0,"False","False","False"
20049,"Bahrain","other",-1,"yes","",0,"False","False","False"
20050,"Bangladesh","male",-1,"yes","",0,"False","False","False"
20051,"Belarus","male",-1,"yes","",0,"False","False","False"
20052,"Belgium","male",-1,"yes","",0,"False","False","False"
20053,"Benin","male",-1,"maybe","",0,"False","False","False"
20054,"Bhutan","male",-1,"yes","",0,"False","False","False"
20056,"Botswana","male",-1,"maybe","",0,"False","False","False"
20057,"Brazil","male",-1,"yes","",0,"False","False","False"
20058,"Bulgaria","female",-1,"maybe","",0,"False","False","False"
20059,"Burundi","male",-1,"yes","",0,"False","False","False"
20060,"Cambodia","male",-1,"yes","",0,"False","False","False"
20061,"Cameroon","male",-1,"yes","",0,"False","False","False"
20062,"Canada","male",-1,"yes","",0,"False","False","False"
20080,"Central African Republic","male",-1,"yes","",0,"False","False","False"
20081,"Chad","female",-1,"yes","",0,"False","False","False"
20082,"Chile","female",-1,"maybe","",0,"False","False","False"
20083,"China","male",-1,"yes","",5,"True","True","False"
20084,"Colombia","male",50,"maybe","",8,"True","False","False"
20085,"Comoros","male",-1,"maybe","",0,"False","False","False"
20086,"Costa Rica","male",-1,"maybe","",2,"False","False","False"
20088,"Cuba","male",-1,"maybe","",0,"False","False","False"
20090,"Cyprus","male",-1,"maybe","",0,"False","False","False"
20091,"Czech Republic","male",-1,"yes","",0,"False","False","False"
20096,"Democratic Republic of Congo","other",-1,"maybe","",0,"False","False","False"
20097,"Denmark","male",-1,"yes","",0,"False","False","False"
20098,"Djibouti","female",-1,"maybe","",0,"False","False","False"
20099,"Dominica","male",-1,"yes","",0,"False","False","False"
20100,"Dominican Republic","male",-1,"yes","",0,"False","False","False"
20129,"Egypt","female",-1,"maybe","",0,"False","False","False"
20144,"El Salvador","male",-1,"maybe","",0,"False","False","False"
20176,"Ethiopia","male",-1,"yes","",0,"False","False","False"
20177,"Falkland Islands (Malvinas)","other",-1,"yes","",0,"False","False","False"
20179,"Fiji","male",-1,"yes","",0,"False","False","False"
20180,"Finland","male",-1,"maybe","",0,"False","False","False"
20193,"French Guiana","male",-1,"maybe","",0,"False","False","False"
20194,"French Polynesia","female",-1,"maybe","",0,"False","False","False"
20195,"Gabon","female",-1,"yes","",0,"False","False","False"
20196,"Gambia","male",-1,"maybe","",0,"False","False","False"
20197,"Georgia","male",100,"yes","   Friendly    Flexible    Knowledgeable    Fun    Thoughtful    Respectful",74,"True","False","False"
20198,"Germany","male",-1,"yes","",0,"False","False","False"
20200,"Greece","male",-1,"maybe","",0,"False","False","False"
20201,"Grenada","female",66,"maybe","   Friendly    Flexible    Thoughtful    Fun    Knowledgeable    Reliable    Respectful",7,"True","True","False"
20203,"Guam","other",-1,"yes","",0,"False","False","False"
20225,"Guyana","male",-1,"maybe","",0,"False","False","False"
20227,"Hong Kong","male",-1,"maybe","",3,"False","False","False"
20241,"Indonesia","other",-1,"maybe","",0,"False","False","False"
20242,"Iran","male",-1,"maybe","",0,"False","False","False"
20244,"Ireland","male",-1,"maybe","",10,"False","False","False"
20258,"Italy","other",-1,"yes","",0,"False","False","False"
20288,"Japan","female",-1,"yes","",0,"False","False","False"
20289,"Jordan","female",-1,"maybe","",0,"False","False","False"
20290,"Kazakhstan","female",-1,"maybe","",0,"False","False","False"
20291,"Kuwait","female",-1,"maybe","",0,"False","False","False"
20293,"Latvia","female",-1,"maybe","",0,"False","False","False"
20338,"Lithuania","male",-1,"yes","",0,"False","False","False"
20368,"Luxembourg","other",-1,"maybe","",1,"True","False","True"
20373,"Mali","male",-1,"maybe","",0,"False","False","False"
20376,"Mauritania","other",-1,"yes","",0,"False","False","False"
20378,"Moldova","female",-1,"yes","",0,"False","False","False"
20380,"Mongolia","female",-1,"maybe","",0,"False","False","False"
20382,"Montserrat","male",-1,"yes","",5,"False","False","False"
20383,"Morocco","female",-1,"maybe","",0,"False","False","False"
20400,"Mozambique","female",-1,"yes","",0,"False","False","False"
20401,"Namibia","female",-1,"maybe","",0,"False","False","False"
20402,"Nepal","male",-1,"yes","",0,"False","False","False"
20403,"Netherlands","male",-1,"yes","",0,"False","False","False"
20404,"Netherlands Antilles","male",-1,"yes","",0,"False","False","False"
20407,"Nicaragua","male",-1,"yes","",0,"False","False","False"
20416,"Northern Mariana Islands","male",-1,"maybe","",0,"False","False","False"
20417,"Norway","male",-1,"maybe","",0,"False","False","False"
20418,"Oman","male",-1,"yes","",0,"False","False","False"
20421,"Panama","male",-1,"yes","",0,"False","False","False"
20422,"Papua New Guinea","male",-1,"yes","",0,"False","False","False"
20426,"Poland","female",-1,"yes","",0,"False","False","False"
20449,"Puerto Rico","male",-1,"maybe","",0,"False","False","False"
20450,"Qatar","male",-1,"yes","",0,"False","False","False"
20453,"Rwanda","male",-1,"yes","",0,"False","False","False"
20454,"Saint Kitts and Nevis","female",-1,"yes","",0,"False","False","False"
20456,"Saint Martin (French part)","female",-1,"yes","",0,"False","False","False"
20457,"Saint Pierre and Miquelon","male",-1,"yes","",0,"False","False","False"
20462,"Saudi Arabia","female",-1,"maybe","",0,"False","False","False"
20463,"Scotland","male",-1,"maybe","",0,"False","False","False"
20480,"Senegal","male",-1,"yes","",0,"False","False","False"
20481,"Serbia","female",-1,"yes","",0,"True","False","True"
20483,"Sierra Leone","male",-1,"maybe","",0,"False","False","False"
20484,"Singapore","other",-1,"maybe","",0,"False","False","False"
20485,"Slovakia","male",-1,"maybe","",2,"True","False","False"
20487,"Somalia","male",-1,"yes","",0,"False","False","False"
20488,"South Africa","male",-1,"maybe","",0,"False","False","False"
20496,"South Georgia and the South Sandwich Islands","female",-1,"maybe","",0,"False","False","False"
20501,"Suriname","male",-1,"yes","",0,"False","False","False"
20502,"Swaziland","male",-1,"yes","",0,"False","False","False"
20528,"Switzerland","male",-1,"maybe","",0,"False","False","False"
20529,"Syrian Arab Republic","female",-1,"maybe","",0,"False","False","False"
20530,"Taiwan","other",-1,"yes","",0,"False","False","False"
20531,"Tajikistan","male",-1,"maybe","",0,"False","False","False"
20532,"Thailand","other",-1,"maybe","",0,"False","False","False"
20533,"Timor-Leste (East Timor)","male",-1,"yes","",0,"False","False","False"
20534,"Trinidad and Tobago","male",-1,"maybe","",0,"False","False","False"
20535,"Tunisia","female",-1,"maybe","",0,"False","False","False"
20539,"Uganda","male",-1,"maybe","",0,"False","False","False"
20540,"Ukraine","male",50,"yes","",0,"True","False","False"
20541,"United Arab Emirates","male",-1,"yes","",0,"False","False","False"
20542,"United Kingdom","female",-1,"maybe","",0,"False","False","False"
20561,"Uruguay","female",-1,"yes","",0,"False","False","False"
20562,"Uzbekistan","male",-1,"yes","",0,"False","False","False"
20565,"Viet Nam","female",-1,"maybe","",0,"False","False","False"
20566,"Wales","male",-1,"yes","",0,"False","False","False"
20568,"Yemen","female",-1,"yes","",0,"False","False","False"
20573,"Armenia","female",-1,"maybe","",0,"False","True","False"
20575,"Austria","male",-1,"maybe","",0,"True","False","False"
20594,"Bahrain","other",-1,"yes","",0,"False","False","False"
20595,"Bangladesh","male",-1,"yes","",0,"False","False","False"
20596,"Belarus","male",-1,"yes","",0,"False","False","False"
20599,"Bhutan","male",-1,"yes","",0,"False","False","False"
20601,"Botswana","female",-1,"maybe","",0,"False","False","False"
20624,"Brazil","male",-1,"maybe","",0,"False","False","False"
20626,"Burundi","female",-1,"yes","",0,"False","False","False"
20627,"Cambodia","male",-1,"yes","",0,"False","False","False"
20630,"Cayman Islands","male",-1,"maybe","",0,"False","False","False"
20632,"Chad","male",-1,"maybe","",0,"False","False","False"
20638,"Croatia","other",-1,"yes","",0,"False","False","False"
20639,"Cuba","male",-1,"maybe","",0,"False","False","False"
20640,"Curaçao","male",-1,"yes","",0,"False","False","False"
20641,"Cyprus","female",-1,"yes","",0,"False","False","False"
20645,"Djibouti","male",-1,"yes","",0,"False","False","False"
20646,"Dominica","male",-1,"yes","",0,"False","False","False"
20648,"Ecuador","male",-1,"yes","",0,"False","False","False"
20649,"Egypt","male",100,"maybe","",14,"True","False","False"
20650,"El Salvador","male",0,"yes","",1,"False","False","False"
20651,"England","male",-1,"yes","",0,"False","False","False"
20653,"Eritrea","male",-1,"yes","",0,"False","False","False"
20654,"Estonia","male",-1,"yes","",0,"False","False","False"
20655,"Ethiopia","male",-1,"maybe","",2,"False","False","True"
20672,"Falkland Islands (Malvinas)","male",-1,"yes","",0,"False","False","False"
20674,"Fiji","male",-1,"maybe","",0,"False","False","False"
20675,"Finland","male",-1,"maybe","",0,"False","False","False"
20678,"French Polynesia","female",-1,"yes","",0,"False","False","False"
20688,"Gabon","male",-1,"yes","",0,"False","False","False"
20690,"Georgia","male",-1,"maybe","",0,"False","False","False"
20693,"Greece","male",-1,"yes","",0,"False","False","False"
20695,"Guadeloupe","female",-1,"maybe","",1,"False","False","False"
20696,"Guam","other",-1,"maybe","",0,"False","False","False"
20720,"Iceland","male",-1,"yes","",0,"False","False","False"
20721,"India","male",-1,"yes","",0,"False","False","False"
20722,"Indonesia","other",-1,"maybe","",2,"True","False","True"
20724,"Iraq","other",-1,"yes","",0,"False","False","False"
20725,"Ireland","male",-1,"yes","",0,"False","False","False"
20727,"Israel","male",-1,"maybe","",0,"False","False","False"
20728,"Italy","female",-1,"yes","",0,"False","False","False"
20739,"Kyrgyzstan","male",-1,"yes","",0,"True","False","False"
20740,"Latvia","female",-1,"yes","",0,"False","False","False"
20741,"Liberia","female",14,"yes","",0,"False","False","False"
20743,"Liechtenstein","male",-1,"maybe","",0,"False","False","False"
20745,"Luxembourg","male",-1,"yes","",0,"False","False","False"
20752,"Madagascar","male",-1,"yes","",0,"False","False","False"
20784,"Malta","male",-1,"maybe","",2,"False","False","False"
20785,"Martinique","female",-1,"yes","",0,"False","False","False"
20800,"Mauritania","male",-1,"maybe","",0,"True","False","False"
20817,"Mongolia","other",-1,"yes","",0,"False","False","False"
20818,"Montenegro","male",-1,"maybe","",0,"False","False","False"
20848,"Montserrat","female",-1,"yes","",0,"False","False","False"
20881,"Mozambique","male",-1,"maybe","",0,"False","False","False"
20882,"Namibia","female",-1,"maybe","",0,"False","False","False"
20883,"Nepal","male",-1,"maybe","",6,"False","False","False"
20884,"Netherlands","female",-1,"yes","",0,"False","False","False"
20885,"Netherlands Antilles","male",-1,"maybe","",0,"False","False","False"
20886,"New Caledonia","female",50,"yes","",8,"False","False","False"
20887,"New Zealand","male",-1,"yes","",1,"False","False","False"
20888,"Nicaragua","female",-1,"maybe","",0,"False","False","False"
20890,"Northern Ireland","female",-1,"maybe","",0,"False","False","False"
20891,"Northern Mariana Islands","female",50,"yes","   Friendly    Fun    Flexible    Knowledgeable    Thoughtful",7,"True","False","False"
20893,"Oman","female",-1,"maybe","",0,"False","False","False"
20912,"Panama","male",-1,"yes","",0,"False","False","False"
20914,"Paraguay","other",-1,"yes","",0,"False","False","False"
20915,"Peru","male",-1,"maybe","",0,"False","False","False"
20916,"Philippines","male",-1,"maybe","",0,"False","False","False"
20917,"Poland","male",-1,"maybe","",0,"False","False","False"
20918,"Portugal","female",-1,"yes","",0,"False","False","False"
20919,"Puerto Rico","male",-1,"maybe","",0,"False","False","False"
20920,"Qatar","male",-1,"yes","",0,"False","False","False"
20921,"Romania","male",-1,"yes","",0,"False","False","False"
20928,"Saint Vincent and the Grenadines","female",-1,"yes","",0,"False","False","False"
20929,"Samoa","male",-1,"maybe","",0,"False","False","False"
20930,"San Marino","male",-1,"yes","",0,"False","False","False"
20960,"Sao Tome and Principe","male",-1,"yes","",0,"False","False","False"
20977,"Serbia","male",-1,"yes","",0,"False","False","False"
20992,"Singapore","male",-1,"maybe","",0,"False","False","False"
20993,"Slovakia","male",-1,"maybe","",1,"False","False","False"
20996,"South Africa","male",-1,"maybe","",0,"False","False","False"
21008,"South Georgia and the South Sandwich Islands","male",-1,"yes","",0,"False","False","False"
21024,"South Korea","male",-1,"maybe","",0,"False","False","False"
21028,"Suriname","female",-1,"maybe","",0,"False","False","False"
21029,"Swaziland","female",-1,"maybe","",0,"False","False","False"
21030,"Sweden","male",-1,"yes","",0,"False","False","False"
21031,"Switzerland","other",-1,"maybe","",0,"False","False","False"
21032,"Syrian Arab Republic","male",-1,"yes","",2,"False","False","False"
21033,"Taiwan","male",-1,"yes","",0,"False","False","False"
21034,"Tajikistan","female",-1,"yes","",0,"False","False","False"
21040,"Timor-Leste (East Timor)","female",-1,"yes","",0,"False","False","False"
21041,"Trinidad and Tobago","male",-1,"maybe","",0,"False","False","False"
21042,"Tunisia","male",-1,"yes","",0,"False","False","False"
21044,"Turkmenistan","male",-1,"yes","",0,"False","False","False"
21047,"Ukraine","male",-1,"yes","",0,"False","False","False"
21050,"United States","male",-1,"maybe","",0,"False","False","False"
21072,"United States Minor Outlying Islands","female",-1,"yes","",0,"False","False","False"
21074,"Uzbekistan","male",-1,"yes","",0,"False","False","False"
21076,"Venezuela","female",-1,"yes","",0,"False","False","False"
21077,"Viet Nam","female",-1,"yes","",0,"False","False","False"
21078,"Wales","male",-1,"maybe","",0,"False","False","False"
21082,"Zimbabwe","male",-1,"yes","",0,"False","False","False"
21083,"Andorra","male",-1,"maybe","",0,"False","False","False"
21085,"Armenia","male",-1,"yes","",0,"False","False","False"
21089,"Austria","male",-1,"yes","",0,"False","False","False"
21104,"Azerbaijan","male",-1,"yes","",0,"False","False","False"
21121,"Bangladesh","male",-1,"yes","",0,"False","False","False"
21136,"Benin","other",-1,"yes","",0,"False","False","False"
21139,"Botswana","female",-1,"maybe","",0,"False","False","False"
21140,"Brazil","male",-1,"maybe","",0,"False","False","False"
21145,"Canada","male",-1,"yes","",0,"False","False","False"
21146,"Cayman Islands","male",-1,"yes","",0,"False","False","False"
21147,"Central African Republic","female",-1,"yes","",0,"False","False","False"
21149,"Chile","male",-1,"yes","",0,"False","False","False"
21151,"Colombia","male",-1,"yes","",0,"False","False","False"
21152,"Comoros","male",-1,"maybe","",0,"False","False","False"
21153,"Costa Rica","male",-1,"yes","",0,"False","False","False"
21155,"Cuba","male",-1,"yes","",0,"False","False","False"
21156,"Curaçao","other",-1,"maybe","",0,"False","False","False"
21157,"Cyprus","female",-1,"yes","",0,"False","False","False"
21158,"Czech Republic","female",-1,"maybe","",0,"False","False","False"
21159,"Democratic Republic of Congo","male",-1,"maybe","",0,"False","False","False"
21184,"Denmark","male",-1,"yes","",0,"False","False","False"
21185,"Djibouti","other",-1,"yes","",0,"False","False","False"
21186,"Dominica","female",-1,"yes","",0,"False","False","False"
21187,"Dominican Republic","male",-1,"maybe","",0,"False","False","False"
21188,"Ecuador","male",-1,"yes","",0,"True","False","False"
21189,"Egypt","other",-1,"yes","",0,"False","False","False"
21190,"El Salvador","female",-1,"maybe","",0,"False","False","False"
21191,"England","male",-1,"yes","",0,"False","False","False"
21193,"Eritrea","male",100,"yes","   Flexible    Reliable    Fun    Knowledgeable    Respectful    Thoughtful    Friendly",27,"True","False","True"
21197,"Faroe Islands","female",-1,"maybe","",0,"False","False","False"
21202,"French Polynesia","male",-1,"yes","",0,"False","False","False"
21205,"Georgia","female",-1,"maybe","",0,"False","False","False"
21207,"Ghana","male",-1,"yes","",0,"False","False","False"
21208,"Greece","male",-1,"maybe","",0,"False","False","False"
21209,"Grenada","other",-1,"yes","",0,"False","False","False"
21232,"Guam","male",-1,"yes","",1,"False","False","False"
21233,"Guatemala","male",11,"yes","",16,"True","False","False"
21234,"Guyana","female",-1,"maybe","",0,"False","False","False"
21249,"Hong Kong","male",-1,"maybe","",0,"False","False","False"
21267,"Indonesia","male",-1,"yes","",0,"False","False","False"
21281,"Israel","female",-1,"yes","",0,"False","False","False"
21296,"Italy","male",-1,"yes","",0,"False","False","False"
21298,"Japan","male",-1,"yes","",0,"False","False","False"
21345,"Kyrgyzstan","male",-1,"yes","",0,"False","False","False"
21346,"Latvia","male",-1,"yes","",0,"False","False","False"
21348,"Libya","female",-1,"maybe","",0,"False","False","False"
21349,"Liechtenstein","male",-1,"maybe","",0,"False","False","False"
21351,"Luxembourg","female",-1,"yes","",0,"False","False","False"
21352,"Macedonia","female",0,"yes","",2,"False","False","False"
21355,"Maldives","male",-1,"maybe","",0,"False","False","False"
21357,"Malta","male",-1,"maybe","",0,"False","False","False"
21358,"Martinique","male",-1,"maybe","",0,"False","False","False"
21359,"Mauritania","other",-1,"yes","",0,"False","False","False"
21377,"Moldova","female",-1,"yes","",0,"False","False","False"
21394,"Montserrat","other",-1,"yes","",0,"False","False","False"
21396,"Mozambique","other",-1,"yes","",0,"False","False","False"
21399,"Netherlands","male",-1,"yes","",0,"False","False","False"
21401,"New Caledonia","female",-1,"maybe","",0,"False","False","False"
21409,"Nicaragua","other",-1,"yes","",0,"False","False","False"
21426,"Norway","male",-1,"maybe","",0,"False","False","False"
21427,"Oman","female",-1,"maybe","",0,"False","False","False"
21428,"Pakistan","male",-1,"yes","",0,"False","False","False"
21430,"Panama","male",0,"maybe","   Reliable    Friendly    Thoughtful    Flexible    Knowledgeable    Respectful",10,"False","False","False"
21432,"Paraguay","male",-1,"maybe","",0,"False","False","False"
21456,"Philippines","other",-1,"maybe","   Reliable    Friendly    Thoughtful    Flexible    Knowledgeable    Fun",4,"True","False","False"
21458,"Portugal","male",-1,"maybe","",0,"False","False","False"
21459,"Puerto Rico","male",-1,"yes","",0,"False","False","False"
21461,"Romania","female",-1,"yes","",0,"False","False","False"
21462,"Russian Federation","other",-1,"yes","",0,"False","False","False"
21463,"Rwanda","male",-1,"yes","",0,"False","False","False"
21465,"Saint Lucia","male",-1,"yes","",0,"False","False","False"
21466,"Saint Martin (French part)","female",-1,"yes","",0,"False","False","False"
21467,"Saint Pierre and Miquelon","female",-1,"yes","",0,"False","False","False"
21468,"Saint Vincent and the Grenadines","female",-1,"yes","",0,"False","False","False"
21470,"San Marino","female",-1,"maybe","",15,"False","True","False"
21471,"Sao Tome and Principe","female",-1,"yes","",0,"False","False","False"
21488,"Saudi Arabia","female",-1,"yes","",0,"False","False","False"
21490,"Senegal","male",-1,"maybe","",0,"False","False","False"
21505,"Sierra Leone","female",-1,"yes","",0,"False","False","False"
21521,"Slovakia","female",-1,"maybe","",0,"False","False","False"
21522,"Slovenia","male",-1,"yes","",0,"False","False","False"
21524,"South Africa","male",-1,"maybe","",0,"False","False","False"
21525,"South Georgia and the South Sandwich Islands","female",-1,"maybe","",0,"False","False","False"
21526,"South Korea","male",-1,"yes","",1,"False","False","False"
21527,"Spain","female",-1,"yes","",0,"False","False","False"
21528,"Sri Lanka","female",-1,"maybe","",0,"False","False","False"
21529,"Sudan","male",-1,"maybe","",0,"False","False","False"
21537,"Switzerland","female",-1,"yes","",0,"False","False","False"
21538,"Syrian Arab Republic","male",-1,"maybe","",0,"False","False","False"
21539,"Taiwan","male",-1,"yes","",0,"False","False","False"
21540,"Tajikistan","female",-1,"maybe","",0,"True","False","True"
21569,"Turkey","female",-1,"maybe","",1,"False","False","False"
21573,"Ukraine","female",-1,"maybe","",0,"False","False","False"
21586,"United States Minor Outlying Islands","male",-1,"maybe","",0,"False","False","False"
21587,"Uruguay","male",-1,"yes","",0,"False","False","False"
21616,"Viet Nam","male",-1,"yes","",0,"False","False","False"
21617,"Wales","male",-1,"yes","",0,"False","False","False"
21618,"Western Sahara","female",-1,"yes","",0,"False","False","False"
21632,"Yemen","male",-1,"yes","",0,"False","False","False"
21633,"Zambia","male",-1,"maybe","",0,"False","False","False"
21635,"Andorra","male",-1,"yes","",0,"False","False","False"
21636,"Argentina","female",-1,"maybe","",0,"False","False","False"
21637,"Armenia","female",-1,"maybe","",0,"False","False","False"
21638,"Australia","female",-1,"maybe","",0,"False","False","False"
21640,"Azerbaijan","female",-1,"yes","",0,"False","False","False"
21641,"Bahamas","female",-1,"yes","",0,"False","False","False"
21642,"Bahrain","female",-1,"maybe","",0,"False","False","False"
21643,"Bangladesh","female",-1,"yes","",0,"False","False","False"
21645,"Belgium","male",-1,"yes","",0,"False","False","False"
21648,"Benin","male",-1,"maybe","",0,"False","False","False"
21649,"Bhutan","female",-1,"yes","",0,"False","False","False"
21650,"Bosnia and Herzegovina","female",-1,"maybe","",0,"False","False","False"
21651,"Botswana","male",-1,"yes","",0,"False","False","False"
21664,"Brazil","male",-1,"yes","",0,"False","False","False"
21667,"Cambodia","male",-1,"yes","",0,"False","False","False"
21696,"Cayman Islands","other",-1,"yes","",0,"False","False","False"
21697,"Central African Republic","male",-1,"yes","",0,"False","False","False"
21729,"Chile","male",-1,"maybe","",0,"True","False","True"
21744,"China","male",-1,"maybe","",0,"False","False","False"
21760,"Colombia","other",-1,"yes","",0,"False","False","False"
21761,"Comoros","male",-1,"maybe","",0,"False","False","False"
21776,"Costa Rica","male",-1,"yes","",0,"False","False","False"
21781,"Czech Republic","male",-1,"maybe","",0,"False","False","False"
21783,"Denmark","male",-1,"yes","",0,"False","False","False"
21784,"Djibouti","male",-1,"maybe","",0,"False","False","False"
21786,"Dominican Republic","female",-1,"yes","",0,"False","False","False"
21787,"Ecuador","male",-1,"maybe","",0,"False","False","False"
21788,"Egypt","male",-1,"maybe","",0,"False","False","False"
21808,"England","female",-1,"maybe","",0,"False","False","False"
21856,"Eritrea","female",-1,"yes","",0,"False","False","False"
21857,"Estonia","female",-1,"yes","",0,"False","False","False"
21859,"Falkland Islands (Malvinas)","male",-1,"yes","",0,"False","False","False"
21874,"Finland","male",-1,"yes","",0,"False","False","False"
21875,"France","male",-1,"yes","",0,"False","False","False"
21878,"Gabon","male",-1,"maybe","",0,"False","False","False"
21880,"Georgia","female",-1,"yes","",0,"False","False","False"
21881,"Germany","female",-1,"maybe","",0,"False","False","False"
21882,"Ghana","male",-1,"yes","",0,"False","False","False"
21883,"Greece","male",-1,"yes","",0,"False","False","False"
21884,"Grenada","male",-1,"yes","",0,"False","False","False"
21887,"Guatemala","male",-1,"yes","",0,"False","False","False"
21889,"Haiti","male",-1,"maybe","",0,"False","False","False"
21904,"Hong Kong","male",-1,"yes","",0,"False","False","False"
21905,"Hungary","female",-1,"yes","",0,"False","False","False"
21920,"Iceland","female",-1,"yes","",0,"False","False","False"
21925,"Ireland","male",-1,"yes","",0,"False","False","False"
21926,"Isle of Man","male",-1,"maybe","",0,"False","False","False"
21927,"Israel","male",100,"maybe","   Reliable    Friendly    Thoughtful    Flexible    Knowledgeable    Fun    Respectful",28,"False","False","False"
21928,"Italy","other",-1,"yes","",0,"False","False","False"
21930,"Japan","male",-1,"yes","",0,"False","False","False"
21936,"Jordan","female",-1,"maybe","",0,"False","False","False"
21937,"Kazakhstan","other",-1,"yes","",0,"False","False","False"
21939,"Kyrgyzstan","male",-1,"maybe","",2,"False","False","False"
21952,"Latvia","female",53,"yes","",1,"True","False","False"
21969,"Libya","male",0,"yes","",0,"False","False","False"
21971,"Lithuania","male",-1,"maybe","",1,"False","False","False"
21972,"Luxembourg","female",-1,"yes","",0,"False","False","False"
21973,"Macedonia","male",-1,"maybe","",0,"False","False","False"
21974,"Madagascar","female",-1,"maybe","",0,"False","False","False"
22001,"Mali","male",-1,"maybe","",0,"False","False","False"
22007,"Monaco","male",-1,"yes","",0,"False","False","False"
22008,"Mongolia","male",-1,"yes","",0,"False","False","False"
22009,"Montenegro","male",-1,"yes","",0,"False","False","False"
22010,"Montserrat","female",-1,"maybe","",0,"False","False","False"
22012,"Mozambique","female",33,"yes","",7,"False","False","False"
22013,"Namibia","other",-1,"yes","",0,"False","False","False"
22014,"Nepal","male",-1,"maybe","",0,"False","False","False"
22015,"Netherlands","male",-1,"maybe","",0,"False","False","False"
22016,"Netherlands Antilles","female",-1,"maybe","",0,"False","False","False"
22018,"New Zealand","other",-1,"yes","",0,"False","False","False"
22048,"Nicaragua","other",-1,"yes","",0,"True","True","True"
22050,"Northern Ireland","female",-1,"yes","",0,"False","False","False"
22052,"Norway","female",18,"yes","",1,"True","False","False"
22053,"Oman","male",-1,"yes","",0,"False","False","False"
22054,"Pakistan","male",-1,"yes","",0,"False","False","False"
22057,"Papua New Guinea","female",-1,"maybe","",1,"False","False","False"
22059,"Peru","male",-1,"maybe","",0,"False","False","False"
22060,"Philippines","male",-1,"maybe","",0,"False","False","False"
22061,"Poland","female",-1,"maybe","",0,"False","False","False"
22062,"Portugal","female",-1,"yes","",0,"False","False","False"
22064,"Qatar","female",-1,"yes","",0,"False","False","False"
22066,"Russian Federation","male",-1,"maybe","",0,"False","False","False"
22069,"Saint Lucia","male",-1,"maybe","   Reliable    Friendly    Knowledgeable    Thoughtful    Flexible    Fun",0,"False","False","False"
22075,"Sao Tome and Principe","other",-1,"yes","",0,"False","False","False"
22080,"Saudi Arabia","other",-1,"maybe","",0,"False","False","False"
22096,"Serbia","male",-1,"maybe","",5,"False","False","False"
22113,"Sierra Leone","female",-1,"maybe","",0,"False","False","False"
22128,"Slovenia","male",-1,"maybe","",0,"False","False","False"
22130,"South Africa","female",-1,"maybe","",0,"False","False","False"
22134,"Sri Lanka","female",-1,"maybe","",0,"False","False","False"
22160,"Swaziland","other",-1,"yes","",0,"False","False","False"
22164,"Taiwan","male",-1,"maybe","",0,"False","False","False"
22193,"Thailand","male",-1,"maybe","",0,"False","False","False"
22194,"Timor-Leste (East Timor)","male",-1,"yes","",1,"False","False","False"
22196,"Tunisia","male",-1,"maybe","",0,"False","False","False"
22198,"Turkmenistan","male",-1,"yes","",0,"False","False","False"
22200,"Uganda","female",83,"yes","",1,"True","False","False"
22202,"United Arab Emirates","male",-1,"maybe","",0,"False","False","False"
22203,"United Kingdom","female",-1,"maybe","",0,"False","False","False"
22205,"United States Minor Outlying Islands","female",100,"maybe","   Friendly    Flexible    Thoughtful    Knowledgeable    Reliable    Fun",3,"False","False","False"
22206,"Uruguay","male",-1,"maybe","",0,"False","False","False"
22207,"Uzbekistan","male",-1,"yes","",0,"False","False","False"
22240,"Vatican City State","female",-1,"maybe","",0,"False","False","False"
22241,"Venezuela","female",-1,"yes","",0,"False","False","False"
22242,"Viet Nam","male",-1,"maybe","",0,"False","False","False"
22243,"Wales","male",-1,"maybe","",0,"False","False","False"
22245,"Yemen","other",-1,"maybe","",1,"False","False","False"
22246,"Zambia","other",-1,"yes","",0,"False","False","False"
22247,"Zimbabwe","male",-1,"yes","",0,"False","False","False"
22248,"Andorra","male",84,"yes","   Friendly    Thoughtful    Flexible    Knowledgeable    Fun",13,"True","False","False"
22249,"Argentina","female",-1,"yes","",0,"False","False","False"
22251,"Australia","female",-1,"maybe","",1,"False","False","False"
22252,"Austria","other",-1,"yes","",0,"False","False","False"
22254,"Bahamas","male",-1,"yes","",0,"False","False","False"
22256,"Bangladesh","male",-1,"yes","",0,"False","False","False"
22272,"Belgium","male",-1,"maybe","",0,"False","False","False"
22289,"Bhutan","female",-1,"maybe","",0,"True","False","True"
22291,"Botswana","male",-1,"maybe","",0,"False","False","False"
22292,"Brazil","male",-1,"yes","",0,"False","False","False"
22299,"Central African Republic","male",-1,"yes","",0,"False","False","True"
22300,"Chad","other",-1,"yes","",0,"False","False","False"
22301,"Chile","male",-1,"yes","",0,"False","False","False"
22302,"China","male",-1,"yes","",0,"False","False","False"
22306,"Croatia","female",-1,"yes","",0,"False","False","False"
22307,"Cuba","male",-1,"yes","",0,"False","False","False"
22308,"Curaçao","male",-1,"yes","",0,"False","False","False"
22309,"Cyprus","female",-1,"yes","",0,"False","False","False"
22310,"Czech Republic","male",-1,"maybe","",0,"False","False","False"
22336,"Democratic Republic of Congo","female",-1,"maybe","",0,"False","False","False"
22337,"Denmark","female",-1,"yes","",0,"False","False","False"
22352,"Djibouti","male",-1,"maybe","",0,"False","False","False"
